# Copyright 2023 DeepMind Technologies Limited
#
# Licensed under CC BY-NC-SA 4.0 license
transcript_id	mean_am_pathogenicity
ENST00000255030.9	0.3538325176672813
ENST00000255039.6	0.4624950654824488
ENST00000255040.3	0.3363059682619149
ENST00000255078.7	0.324318192955424
ENST00000255082.8	0.34915742436404024
ENST00000255087.10	0.24669051023845365
ENST00000255108.8	0.2744636965799931
ENST00000255152.3	0.28952740255048404
ENST00000255189.8	0.4146187502847512
ENST00000255192.8	0.3589786255694792
ENST00000255194.10	0.4425643321220287
ENST00000255198.3	0.3404887864922348
ENST00000255224.8	0.4633522046241664
ENST00000255226.10	0.3550340577991942
ENST00000255262.3	0.32105174284288224
ENST00000255266.10	0.5536721807030061
ENST00000255304.9	0.22320125619291253
ENST00000255305.10	0.483316650274226
ENST00000255324.10	0.2795602242949177
ENST00000255381.2	0.5128311073287457
ENST00000255390.10	0.3756505571580421
ENST00000255409.8	0.36736010515812495
ENST00000255416.9	0.392282702828782
ENST00000255465.7	0.3096645572556433
ENST00000255476.2	0.4255556706308055
ENST00000255499.3	0.4947042165459775
ENST00000255608.9	0.6716026794236509
ENST00000255613.8	0.4182680417614447
ENST00000255616.8	0.33177177088918075
ENST00000255641.13	0.6765414259138912
ENST00000255681.7	0.4189472964767946
ENST00000255688.8	0.4306040422152199
ENST00000255695.2	0.4453979688045916
ENST00000255746.7	0.3068266427919899
ENST00000255759.11	0.3237173040792751
ENST00000255764.4	0.6251348011966174
ENST00000255784.5	0.4138173892604336
ENST00000255858.12	0.31663505558050514
ENST00000255882.11	0.5425966266770312
ENST00000255945.4	0.3403476396589017
ENST00000255977.7	0.5399963581132091
ENST00000256001.13	0.6569846780844689
ENST00000256010.7	0.309952752596138
ENST00000256015.5	0.6278347759164908
ENST00000256031.8	0.4425896325775124
ENST00000256039.3	0.18587012917699602
ENST00000256078.9	0.6882827988338555
ENST00000256079.9	0.4476851970369968
ENST00000256084.7	0.33363347002223903
ENST00000256103.3	0.3503210902587801
ENST00000256104.5	0.4681185455112081
ENST00000256108.10	0.4914023117547032
ENST00000256151.8	0.317402619390135
ENST00000256178.8	0.2980585103926693
ENST00000256186.2	0.2124845304271244
ENST00000256190.12	0.4706153618769878
ENST00000256194.8	0.40908134140340185
ENST00000256196.9	0.7014433338830468
ENST00000256246.5	0.20036631537800487
ENST00000256255.11	0.3418985215400898
ENST00000256257.2	0.5702438230651349
ENST00000256319.7	0.5332865320915693
ENST00000256343.8	0.386479621595489
ENST00000256362.5	0.3788357376707833
ENST00000256366.6	0.4851612342397116
ENST00000256367.3	0.4645979325893048
ENST00000256379.9	0.5272975202892083
ENST00000256389.5	0.3314635446865722
ENST00000256398.13	0.6259574005591417
ENST00000256404.8	0.3620250693368688
ENST00000256412.8	0.2780310491077384
ENST00000256413.8	0.4462298208621739
ENST00000256429.8	0.5556976376434829
ENST00000256433.6	0.5655000596002134
ENST00000256441.5	0.39178345250133795
ENST00000256442.10	0.4744621296158288
ENST00000256443.8	0.6137055946320098
ENST00000256447.5	0.2584872737599008
ENST00000256452.7	0.252472730491263
ENST00000256458.5	0.2704064353169414
ENST00000256460.8	0.5661250729781533
ENST00000256474.2	0.47597557903267296
ENST00000256495.4	0.3862166589319427
ENST00000256496.8	0.6408223491153784
ENST00000256497.9	0.5007091515198506
ENST00000256538.9	0.480834373789564
ENST00000256544.8	0.31876378544010314
ENST00000256545.9	0.5378804003550428
ENST00000256593.8	0.421087502984641
ENST00000256637.8	0.458171680168363
ENST00000256646.7	0.4690931101871116
ENST00000256649.9	0.2886178086936961
ENST00000256658.8	0.41109461684731385
ENST00000256689.10	0.4194351930419153
ENST00000256707.7	0.5306970682612724
ENST00000256720.6	0.4656012745262762
ENST00000256722.9	0.3443149280891287
ENST00000256737.8	0.5177069418941936
ENST00000256759.8	0.48024434950469397
ENST00000256785.4	0.2756089904155335
ENST00000256797.9	0.3303518540589616
ENST00000256854.10	0.5291187495743072
ENST00000256857.7	0.2735640692029551
ENST00000256897.9	0.4451449639106416
ENST00000256906.5	0.30039880036971434
ENST00000256925.11	0.4632958875050514
ENST00000256951.10	0.5438532540889222
ENST00000256958.3	0.30639236306872114
ENST00000256969.7	0.24538964155674434
ENST00000256996.8	0.3663594756290615
ENST00000256997.9	0.409837829364201
ENST00000256999.7	0.3674425840731782
ENST00000257017.5	0.5662991277504391
ENST00000257068.2	0.40125971513635306
ENST00000257075.9	0.5626600444990194
ENST00000257118.5	0.3665618931376327
ENST00000257181.10	0.7140928872695734
ENST00000257189.5	0.3110837768694688
ENST00000257192.5	0.4379305274813112
ENST00000257198.5	0.3761149423468077
ENST00000257215.10	0.5415833292571439
ENST00000257248.3	0.2695913503528942
ENST00000257262.12	0.775390780700237
ENST00000257264.4	0.26950613912042337
ENST00000257287.5	0.27415353125489883
ENST00000257290.10	0.457836944204462
ENST00000257347.9	0.3586356411207197
ENST00000257359.7	0.3580567451788064
ENST00000257408.5	0.3704051690123271
ENST00000257515.12	0.40178140680525454
ENST00000257548.10	0.4455622912928189
ENST00000257549.9	0.3779380152620382
ENST00000257552.7	0.6251079956799139
ENST00000257555.10	0.4210086526785756
ENST00000257566.7	0.5074890977764397
ENST00000257570.9	0.2932440837429486
ENST00000257572.5	0.3752021538013832
ENST00000257600.3	0.6288392611308037
ENST00000257626.12	0.3015151425248917
ENST00000257627.4	0.4870094380232882
ENST00000257632.9	0.2729245313023357
ENST00000257663.4	0.4889559068787489
ENST00000257696.5	0.1866175842374312
ENST00000257700.7	0.3725528056977552
ENST00000257770.8	0.4262072473792241
ENST00000257776.5	0.32185570716529305
ENST00000257787.6	0.5414844280501531
ENST00000257829.8	0.5116620517460261
ENST00000257836.4	0.26154476031789203
ENST00000257857.8	0.4012936997559355
ENST00000257860.9	0.4649302070658252
ENST00000257861.7	0.34673263880586075
ENST00000257863.9	0.3017192824602611
ENST00000257867.5	0.2965032845388043
ENST00000257868.10	0.5688666552268226
ENST00000257894.2	0.22969951594271465
ENST00000257901.7	0.4280810416702208
ENST00000257904.11	0.57437545326611
ENST00000257905.13	0.34324985714864925
ENST00000257909.8	0.23170219702260256
ENST00000257910.8	0.4190930403223631
ENST00000257915.10	0.6045817354906983
ENST00000257940.7	0.48291895660062795
ENST00000257951.3	0.25206111118325153
ENST00000257963.9	0.5946790688149518
ENST00000257974.2	0.306135312449058
ENST00000257981.7	0.4755851159230709
ENST00000258034.3	0.3743194935908965
ENST00000258042.1	0.3939696067838507
ENST00000258052.8	0.3216314991474992
ENST00000258080.7	0.4226912277958094
ENST00000258083.3	0.6018765099278559
ENST00000258091.10	0.6182561131632369
ENST00000258098.6	0.34506332367598674
ENST00000258104.7	0.47198716373539396
ENST00000258105.8	0.4037687628620433
ENST00000258111.5	0.41678999844870496
ENST00000258145.8	0.4658640173517568
ENST00000258168.7	0.3826521793707085
ENST00000258169.9	0.3871870505138242
ENST00000258173.11	0.3709248359849999
ENST00000258198.7	0.4427853287131916
ENST00000258201.9	0.3974648405896101
ENST00000258214.3	0.4046380340462581
ENST00000258229.14	0.3389364906999359
ENST00000258243.7	0.2869895838164236
ENST00000258281.6	0.4053035466180616
ENST00000258301.6	0.493285662783438
ENST00000258317.6	0.44537414091736094
ENST00000258341.5	0.4390987304809498
ENST00000258383.4	0.3055344659216418
ENST00000258385.8	0.44492315107846375
ENST00000258390.11	0.4653612487308515
ENST00000258398.8	0.3278047520018891
ENST00000258400.4	0.3235872426656404
ENST00000258403.8	0.30841961821999225
ENST00000258405.9	0.3649357040668093
ENST00000258411.8	0.486502409472323
ENST00000258415.9	0.3094159746788084
ENST00000258416.8	0.6927733884947861
ENST00000258424.3	0.3568490674640758
ENST00000258428.8	0.3631409404686008
ENST00000258436.10	0.31384781697066844
ENST00000258443.7	0.4359024462430461
ENST00000258449.2	0.3698904140963072
ENST00000258455.8	0.31982636456744623
ENST00000258456.3	0.4304789211990364
ENST00000258457.7	0.33175236001382713
ENST00000258459.11	0.27440586677907125
ENST00000258484.11	0.4561719563187187
ENST00000258494.14	0.4752053595864429
ENST00000258526.9	0.4244014632301527
ENST00000258530.8	0.43333166784863547
ENST00000258534.13	0.4991257169807327
ENST00000258538.7	0.4840273266020684
ENST00000258613.5	0.2995800426362359
ENST00000258648.7	0.4990978807488791
ENST00000258662.3	0.4272498085197476
ENST00000258704.3	0.3427351688065294
ENST00000258729.8	0.5627377181180521
ENST00000258739.9	0.7156974432647609
ENST00000258742.10	0.2386126109931608
ENST00000258743.10	0.3079408533310119
ENST00000258761.8	0.6157269053853274
ENST00000258772.9	0.4440031258334618
ENST00000258774.10	0.3919900567232945
ENST00000258781.10	0.5413811668336933
ENST00000258787.12	0.4464936662453423
ENST00000258796.12	0.468063347169021
ENST00000258807.5	0.35137157465570523
ENST00000258821.8	0.3686182631409117
ENST00000258829.6	0.3094762431075933
ENST00000258873.9	0.3172230438669535
ENST00000258874.3	0.43234208829554505
ENST00000258884.5	0.6713240963730036
ENST00000258886.13	0.358924295415694
ENST00000258888.5	0.2809699629440163
ENST00000258930.8	0.6695639326430955
ENST00000258947.7	0.2678619142871828
ENST00000258955.7	0.4007574070776452
ENST00000258960.7	0.5888527549561408
ENST00000258962.5	0.6968624301383091
ENST00000258969.4	0.4948690246283879
ENST00000258975.7	0.27715145342995945
ENST00000259008.6	0.3077457210703701
ENST00000259021.9	0.6129113833124755
ENST00000259030.3	0.29300417153331576
ENST00000259037.8	0.417839160316675
ENST00000259053.6	0.27936693656494177
ENST00000259056.5	0.3313716371971425
ENST00000259089.9	0.4417720308291197
ENST00000259154.9	0.5710263575863161
ENST00000259199.9	0.39487297226644347
ENST00000259205.5	0.32420472457079336
ENST00000259211.7	0.2819570156381125
ENST00000259213.9	0.22150208698023985
ENST00000259216.4	0.2890642623966728
ENST00000259229.7	0.3065107516588664
ENST00000259235.7	0.4315375368438278
ENST00000259239.7	0.5278436916931545
ENST00000259241.7	0.6142552438363434
ENST00000259253.11	0.4634122250807542
ENST00000259254.9	0.3247222386530904
ENST00000259318.7	0.35073841496912
ENST00000259324.5	0.6114722672547475
ENST00000259339.7	0.4317697173824688
ENST00000259351.10	0.5550288303043742
ENST00000259357.3	0.1661894710335855
ENST00000259362.1	0.3458857968046545
ENST00000259365.9	0.4839289502997595
ENST00000259392.8	0.3879511296831871
ENST00000259396.8	0.3102834980382729
ENST00000259455.4	0.5753450993044414
ENST00000259456.7	0.1660787275328186
ENST00000259457.8	0.5634994379561816
ENST00000259466.1	0.2599653439204627
ENST00000259467.9	0.4159278285680457
ENST00000259477.6	0.5814999076350553
ENST00000259512.9	0.6311619308588349
ENST00000259526.4	0.3759679422450158
ENST00000259569.6	0.41023210915162295
ENST00000259605.11	0.3696064454200609
ENST00000259607.7	0.3233256635773899
ENST00000259608.8	0.2829236413318182
ENST00000259631.5	0.26958751730743097
ENST00000259632.12	0.3495197996084445
ENST00000259633.8	0.26086601186031083
ENST00000259667.6	0.4689106357410114
ENST00000259698.9	0.3672511358972029
ENST00000259711.11	0.4800701794355186
ENST00000259727.5	0.6090698823147425
ENST00000259750.9	0.4542261299757417
ENST00000259782.9	0.3633368080054076
ENST00000259803.8	0.3510652222248369
ENST00000259818.8	0.8219594911068272
ENST00000259845.5	0.27515905993197665
ENST00000259870.4	0.189989557453872
ENST00000259873.5	0.32922968563828325
ENST00000259874.6	0.29932169437222633
ENST00000259881.10	0.2472664948652213
ENST00000259883.3	0.24040107249152176
ENST00000259915.13	0.4343942398637811
ENST00000259938.7	0.4871572388797044
ENST00000259939.3	0.4434955556051157
ENST00000259963.4	0.4735124565614231
ENST00000259989.7	0.2435315817348445
ENST00000260008.3	0.2485892697607925
ENST00000260010.6	0.3451450005573432
ENST00000260045.8	0.4663239559766365
ENST00000260049.9	0.2954730090265835
ENST00000260056.6	0.5959215970730812
ENST00000260102.9	0.4521131503575189
ENST00000260116.5	0.4668494143748233
ENST00000260118.7	0.3677284611229135
ENST00000260126.9	0.4613250552720222
ENST00000260129.6	0.2821188939623945
ENST00000260130.9	0.5220055034925019
ENST00000260187.7	0.4045112298696649
ENST00000260191.7	0.2441099780713145
ENST00000260197.12	0.4246428556769831
ENST00000260210.5	0.32387011558301776
ENST00000260227.5	0.35090312620958514
ENST00000260228.3	0.4150710123757499
ENST00000260229.5	0.32657153081824397
ENST00000260247.10	0.608116188559921
ENST00000260257.9	0.29533022677088283
ENST00000260270.3	0.4168939666658288
ENST00000260276.8	0.33185268599568457
ENST00000260283.8	0.2963784470107623
ENST00000260302.8	0.4883112178689689
ENST00000260315.8	0.2996066330464067
ENST00000260323.15	0.4154960764074157
ENST00000260324.12	0.4526707482530212
ENST00000260356.6	0.5269609452779419
ENST00000260361.9	0.3440973599999634
ENST00000260372.8	0.2363543625497096
ENST00000260379.11	0.6254287118985266
ENST00000260382.9	0.42243542208090107
ENST00000260383.11	0.5125076927770094
ENST00000260386.7	0.4914378229576055
ENST00000260402.8	0.3970442787220173
ENST00000260403.7	0.34945475541894466
ENST00000260408.8	0.5808790536428469
ENST00000260442.3	0.3491455660204911
ENST00000260443.9	0.5948236465007706
ENST00000260447.6	0.5512366556829361
ENST00000260453.4	0.2363107934369164
ENST00000260505.13	0.4354311921606221
ENST00000260508.9	0.4149573640237652
ENST00000260526.11	0.31431721780139543
ENST00000260570.8	0.4209933296821392
ENST00000260598.10	0.5045779566830723
ENST00000260600.9	0.5500196197270718
ENST00000260605.12	0.3677305943316913
ENST00000260641.9	0.7003413722304148
ENST00000260643.7	0.3525893155878741
ENST00000260649.11	0.309349548976371
ENST00000260653.5	0.6302266368454607
ENST00000260662.2	0.2550942791794501
ENST00000260665.12	0.3420541892988009
ENST00000260682.8	0.3475048928949769
ENST00000260702.4	0.3926448156101235
ENST00000260723.5	0.28105823221342485
ENST00000260731.5	0.3556620466394626
ENST00000260746.6	0.5507354800049938
ENST00000260762.10	0.4788270910768154
ENST00000260803.9	0.3988461210445821
ENST00000260810.10	0.3346644085884934
ENST00000260818.11	0.5367744294087411
ENST00000260843.5	0.4700788450759262
ENST00000260947.9	0.2982369624186741
ENST00000260950.5	0.4683800766560219
ENST00000260952.9	0.3362114794615424
ENST00000260988.5	0.4745995793949022
ENST00000261007.9	0.5237371793912033
ENST00000261015.4	0.5024497041167185
ENST00000261023.8	0.4882732995774934
ENST00000261024.6	0.4653693193065672
ENST00000261038.6	0.4833063258598542
ENST00000261047.8	0.22456914906328504
ENST00000261058.3	0.2100263550506123
ENST00000261167.7	0.6042449314571053
ENST00000261170.5	0.4399113684389549
ENST00000261172.8	0.4023474277936073
ENST00000261177.10	0.4316664596482332
ENST00000261180.9	0.4614122924327872
ENST00000261183.8	0.5187721456335393
ENST00000261187.8	0.5154186217169348
ENST00000261191.12	0.6254064200611803
ENST00000261192.12	0.4022337109890955
ENST00000261195.3	0.5249305049184414
ENST00000261196.6	0.3226153879202501
ENST00000261201.8	0.5692222275171436
ENST00000261208.8	0.4927670153918785
ENST00000261211.8	0.6014970998805121
ENST00000261226.9	0.4006531397207397
ENST00000261233.9	0.27853243256327936
ENST00000261234.11	0.3560329913374426
ENST00000261245.9	0.4753864401130787
ENST00000261249.7	0.3173259357294921
ENST00000261254.8	0.5782227347074143
ENST00000261263.5	0.6586139993924959
ENST00000261267.6	0.4629092661037663
ENST00000261275.4	0.35235537557819824
ENST00000261292.9	0.36411471083048136
ENST00000261296.7	0.4679134936877368
ENST00000261302.9	0.4241164606618077
ENST00000261303.13	0.7496488344498968
ENST00000261304.7	0.3791533243485564
ENST00000261308.10	0.6114967492134572
ENST00000261313.3	0.5324283334359672
ENST00000261318.5	0.5344558981632632
ENST00000261326.6	0.3240070663680217
ENST00000261336.7	0.294255057562087
ENST00000261349.9	0.5508298958895138
ENST00000261366.10	0.44314392012457104
ENST00000261368.13	0.3661587448552423
ENST00000261369.9	0.5458412447706263
ENST00000261374.4	0.5299591349845656
ENST00000261381.7	0.4701638212357949
ENST00000261383.3	0.44251788602330855
ENST00000261396.6	0.31851308684945656
ENST00000261402.6	0.4777596588217881
ENST00000261405.9	0.32869144152911023
ENST00000261407.9	0.4789447523970252
ENST00000261413.9	0.3352843650887657
ENST00000261416.12	0.3755602006773169
ENST00000261427.10	0.6831639071673645
ENST00000261435.11	0.2759457191930895
ENST00000261438.10	0.508402708530074
ENST00000261439.9	0.4259803394873023
ENST00000261448.5	0.4026195871636312
ENST00000261455.8	0.4084266312690092
ENST00000261461.7	0.6229015578555278
ENST00000261475.9	0.6128577636950382
ENST00000261479.9	0.7253742380983015
ENST00000261483.4	0.3920329768810709
ENST00000261486.6	0.3783644165390614
ENST00000261488.10	0.547655573447622
ENST00000261497.9	0.6215801735882369
ENST00000261499.10	0.5544084790336584
ENST00000261503.9	0.31391763947965656
ENST00000261507.11	0.5378265090742724
ENST00000261520.9	0.32283232575731186
ENST00000261530.12	0.3750263606223781
ENST00000261531.11	0.6278484933604457
ENST00000261534.8	0.4555566040551386
ENST00000261537.6	0.6778930133551984
ENST00000261556.11	0.373550231759725
ENST00000261558.8	0.3635065571268791
ENST00000261560.10	0.2872850166380081
ENST00000261584.8	0.2181933435010298
ENST00000261588.9	0.32200553372592616
ENST00000261590.13	0.2855908026437448
ENST00000261592.9	0.5020072090323148
ENST00000261593.8	0.5367436887168756
ENST00000261596.8	0.450975069320383
ENST00000261597.9	0.2760632783068557
ENST00000261600.11	0.5235807264535033
ENST00000261601.8	0.5814386589619516
ENST00000261609.12	0.5070664387401241
ENST00000261615.5	0.4397129668323617
ENST00000261622.5	0.5761120534174189
ENST00000261623.8	0.5231256930723169
ENST00000261636.13	0.6581622466741018
ENST00000261637.5	0.3436551485230194
ENST00000261643.8	0.4322944302216783
ENST00000261646.10	0.29249676246795875
ENST00000261647.10	0.3339347733603383
ENST00000261652.6	0.2750744658885546
ENST00000261654.10	0.3641268909281037
ENST00000261655.8	0.3805024488635168
ENST00000261658.7	0.41018955153123177
ENST00000261667.8	0.606788684643987
ENST00000261674.8	0.4344196580420396
ENST00000261681.9	0.4892345450429715
ENST00000261692.7	0.6408923788405867
ENST00000261700.8	0.6396979825541677
ENST00000261707.7	0.4661474136063584
ENST00000261708.9	0.28721699515759225
ENST00000261712.8	0.6150838434144085
ENST00000261714.11	0.4695683273333221
ENST00000261716.7	0.5986537541838248
ENST00000261721.9	0.5979919820436497
ENST00000261726.11	0.40224325699254415
ENST00000261729.9	0.3677498061738707
ENST00000261731.4	0.5840459237213556
ENST00000261733.7	0.5461619484116356
ENST00000261735.4	0.4486531379525116
ENST00000261739.9	0.4513585689706199
ENST00000261740.6	0.4962271111291984
ENST00000261741.10	0.35833097762059324
ENST00000261745.9	0.4668332432057548
ENST00000261751.8	0.4111420722140856
ENST00000261758.6	0.4856215769816394
ENST00000261769.10	0.4246667463578969
ENST00000261772.12	0.510810830937047
ENST00000261776.10	0.5416399093506203
ENST00000261778.2	0.28371395552476386
ENST00000261783.4	0.4250682300054881
ENST00000261789.9	0.6050865039902309
ENST00000261796.4	0.4262634848982374
ENST00000261797.7	0.5870646024795327
ENST00000261799.9	0.4132119285122018
ENST00000261800.5	0.3043940954075404
ENST00000261811.6	0.5357195098323976
ENST00000261813.9	0.5539315506182265
ENST00000261819.8	0.4438309979647457
ENST00000261822.4	0.4388064333530618
ENST00000261833.11	0.5285374450037879
ENST00000261835.8	0.4783392852203621
ENST00000261837.11	0.6735184846872218
ENST00000261839.12	0.38133280749072335
ENST00000261842.10	0.32612485362706883
ENST00000261845.7	0.4798386968448236
ENST00000261854.10	0.4017052059450385
ENST00000261858.7	0.4878580151196134
ENST00000261866.12	0.29586409334495084
ENST00000261867.5	0.43264143708749614
ENST00000261868.10	0.5100481137619599
ENST00000261875.10	0.4861399260894961
ENST00000261879.10	0.3793846213863263
ENST00000261880.10	0.3853075488155996
ENST00000261881.9	0.2925374049574073
ENST00000261883.6	0.3613521922195904
ENST00000261884.8	0.3633585360862139
ENST00000261890.7	0.6763451324223503
ENST00000261892.11	0.31663319596485706
ENST00000261893.9	0.4617094714528207
ENST00000261900.8	0.3635336888577904
ENST00000261908.11	0.4477058149821304
ENST00000261917.4	0.5050953446430735
ENST00000261918.9	0.4063583729589324
ENST00000261921.8	0.4807929817920595
ENST00000261937.11	0.3883222478820539
ENST00000261942.7	0.5401044802732476
ENST00000261965.8	0.4566943582139032
ENST00000261973.12	0.6023762780866916
ENST00000261978.9	0.3389394449145543
ENST00000261980.3	0.4765889701631774
ENST00000262013.12	0.5074825088507129
ENST00000262018.8	0.33830035980067724
ENST00000262027.10	0.47742777852269297
ENST00000262030.8	0.6747087237841598
ENST00000262031.10	0.4513953523191544
ENST00000262033.11	0.6012053675124921
ENST00000262039.9	0.6071360305162329
ENST00000262041.6	0.4082254351987083
ENST00000262053.8	0.4693120193183847
ENST00000262055.9	0.2728189486814423
ENST00000262056.13	0.5824549817805166
ENST00000262061.7	0.641588317528499
ENST00000262065.8	0.5890856611625845
ENST00000262067.5	0.5571215779115128
ENST00000262077.2	0.2720545947963865
ENST00000262093.10	0.4638620474451539
ENST00000262094.10	0.5702560263848404
ENST00000262096.13	0.4903786633817553
ENST00000262101.10	0.3621952705038421
ENST00000262102.10	0.2492986915576482
ENST00000262103.8	0.5359081142700228
ENST00000262109.8	0.29315940682382313
ENST00000262113.9	0.4807600786274141
ENST00000262120.10	0.5531862677323561
ENST00000262124.15	0.6519322123258928
ENST00000262126.9	0.3625001613597423
ENST00000262127.7	0.4851252595636082
ENST00000262133.11	0.4029063779066989
ENST00000262134.10	0.43290695804854507
ENST00000262138.4	0.4734544884107119
ENST00000262139.10	0.4826658840017923
ENST00000262144.11	0.5251303032732676
ENST00000262146.9	0.30184163818500964
ENST00000262150.7	0.3000833509546638
ENST00000262158.7	0.522333364360527
ENST00000262173.7	0.3555897340415903
ENST00000262177.9	0.5169162715552108
ENST00000262178.7	0.4166527226202499
ENST00000262186.10	0.5390825919104252
ENST00000262187.10	0.6031838334019569
ENST00000262188.12	0.6615632739554826
ENST00000262193.7	0.5748620543459397
ENST00000262198.9	0.3663671959190288
ENST00000262207.9	0.4845660723398608
ENST00000262209.5	0.3707506539399249
ENST00000262213.7	0.4625948583973592
ENST00000262215.8	0.5901521486786349
ENST00000262225.8	0.6628060775207276
ENST00000262233.10	0.5282250511253849
ENST00000262238.10	0.6160129161698233
ENST00000262241.7	0.5415033296803251
ENST00000262244.6	0.6751836949923696
ENST00000262259.7	0.33083387942185793
ENST00000262262.5	0.24184343848611586
ENST00000262288.7	0.4044906449467054
ENST00000262290.9	0.3325380386075989
ENST00000262291.9	0.5019736845038838
ENST00000262294.12	0.4892076265728424
ENST00000262300.13	0.2844167674752471
ENST00000262301.15	0.3887866532287154
ENST00000262302.14	0.5031305990391669
ENST00000262304.8	0.3158068157110534
ENST00000262305.9	0.4073462807279439
ENST00000262315.14	0.2960870809142275
ENST00000262316.10	0.5346906793180692
ENST00000262319.11	0.30282609788127524
ENST00000262320.8	0.3709995737093072
ENST00000262340.6	0.5396102826206381
ENST00000262348.9	0.5665421890336213
ENST00000262352.8	0.4736032678156071
ENST00000262365.8	0.17133422276952634
ENST00000262367.9	0.5116167254426981
ENST00000262374.9	0.4059637100649138
ENST00000262375.11	0.44099498401718096
ENST00000262383.6	0.584724836543129
ENST00000262384.4	0.38477698847694064
ENST00000262394.7	0.5260089414560785
ENST00000262395.10	0.6361189728423635
ENST00000262406.10	0.4307317367310122
ENST00000262407.6	0.32561515585672945
ENST00000262415.8	0.6733693551668536
ENST00000262418.12	0.3944526239620141
ENST00000262419.10	0.3732168560399449
ENST00000262424.10	0.4504512628164388
ENST00000262426.6	0.4839913998749898
ENST00000262428.5	0.6120567587317423
ENST00000262429.8	0.3647286073119627
ENST00000262430.6	0.3933496707320792
ENST00000262432.12	0.4078990814406183
ENST00000262435.14	0.687135017712912
ENST00000262441.10	0.3098328433189502
ENST00000262442.9	0.3659417386577739
ENST00000262450.8	0.6006028761524329
ENST00000262455.7	0.5335347076105715
ENST00000262457.7	0.4566893507225882
ENST00000262460.5	0.4546471987245761
ENST00000262461.7	0.5427058634275121
ENST00000262483.13	0.4497608840589382
ENST00000262487.5	0.4086445361420555
ENST00000262498.8	0.6961958707013315
ENST00000262506.8	0.6750412600270103
ENST00000262507.11	0.32925694777165504
ENST00000262518.9	0.41560063949775217
ENST00000262519.14	0.4543397161398514
ENST00000262525.6	0.4915540784481874
ENST00000262545.7	0.5948988154119229
ENST00000262551.8	0.39288195544947535
ENST00000262554.7	0.4903849726669208
ENST00000262570.10	0.4156671493824833
ENST00000262577.6	0.2884654950649393
ENST00000262580.9	0.24116650621901856
ENST00000262585.6	0.316808186055741
ENST00000262593.10	0.5178723855808858
ENST00000262607.3	0.3305844136896218
ENST00000262613.10	0.3913971127330317
ENST00000262622.4	0.4196399213211882
ENST00000262623.4	0.6430521293912629
ENST00000262629.8	0.3905530118967303
ENST00000262630.7	0.39864835091959344
ENST00000262633.9	0.5104086391585932
ENST00000262643.8	0.3833279427862384
ENST00000262644.9	0.4453292103580956
ENST00000262646.12	0.7234464368740795
ENST00000262648.8	0.3824296952041957
ENST00000262710.5	0.4055814235265395
ENST00000262715.10	0.29583077976545313
ENST00000262719.10	0.4152208746177648
ENST00000262726.12	0.2842263090308966
ENST00000262738.7	0.3965354983030464
ENST00000262752.5	0.5479318904117642
ENST00000262753.9	0.307303465871089
ENST00000262764.11	0.4157072011820129
ENST00000262765.10	0.2438816028285125
ENST00000262768.11	0.5439344991008983
ENST00000262776.8	0.4661591395088126
ENST00000262794.10	0.39597333819199343
ENST00000262809.9	0.334637260649812
ENST00000262811.10	0.4948793748568998
ENST00000262812.9	0.4359324910037086
ENST00000262815.13	0.6963911771752016
ENST00000262817.8	0.3704092770849556
ENST00000262820.7	0.6255111059624949
ENST00000262836.6	0.6585468093405351
ENST00000262839.2	0.5668107516785716
ENST00000262843.10	0.5801133300805441
ENST00000262844.10	0.6150342639269072
ENST00000262848.6	0.5608846356740647
ENST00000262850.7	0.6443115316952708
ENST00000262854.11	0.6209626208949874
ENST00000262858.7	0.2880661272864124
ENST00000262861.8	0.4181353512642513
ENST00000262865.9	0.2941368599030392
ENST00000262866.9	0.3107483569565356
ENST00000262873.11	0.42337117757697856
ENST00000262887.9	0.3803875158846381
ENST00000262891.9	0.5430403417705482
ENST00000262901.4	0.4975066357147272
ENST00000262903.9	0.6373067359433708
ENST00000262919.10	0.5275586175993995
ENST00000262932.5	0.3821603830711288
ENST00000262940.11	0.3922800627005443
ENST00000262942.10	0.7294483946250985
ENST00000262947.7	0.4623359168621907
ENST00000262948.9	0.5830977000526681
ENST00000262953.11	0.4805331706162645
ENST00000262958.4	0.4704109502574271
ENST00000262961.9	0.2844528076745944
ENST00000262962.12	0.5170653992113444
ENST00000262965.11	0.35254469180139003
ENST00000262966.12	0.4296000991829988
ENST00000262971.3	0.548365050113882
ENST00000262982.3	0.5783018842882357
ENST00000262990.9	0.6012203103727211
ENST00000262994.8	0.42658198916157775
ENST00000262999.4	0.37879570607101104
ENST00000263025.9	0.6501961095575699
ENST00000263026.10	0.3976665698472053
ENST00000263033.9	0.3558097746057327
ENST00000263035.9	0.42987978825235823
ENST00000263038.9	0.3778747053887576
ENST00000263054.10	0.4733074666338244
ENST00000263062.8	0.4399458242443961
ENST00000263063.8	0.343386694776644
ENST00000263071.9	0.31663489730240624
ENST00000263073.11	0.44571834848779335
ENST00000263080.3	0.3811844045289306
ENST00000263083.10	0.4141995859659274
ENST00000263087.9	0.2986777003084543
ENST00000263088.11	0.4689946823551846
ENST00000263092.11	0.4582256950495493
ENST00000263093.7	0.28268125437336544
ENST00000263097.9	0.6121006545318132
ENST00000263100.8	0.2794248112773868
ENST00000263102.7	0.6895335440707798
ENST00000263116.6	0.3586012936226884
